feature,value,0,1,10,11,12,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,10.599699,5.988851,4.349608,2.321217,0.87019557,-0.78005534,-2.6609163,-4.2666492,-4.96335,-5.292246,-7.115304,-6.5208654,-6.0371003
attn_0_0_outputs,1,5.438447,8.998425,5.806851,3.3230243,1.5768032,-0.10301714,-2.0276978,-3.7275262,-4.72299,-5.4066453,-6.887357,-6.8598995,-6.8981404
attn_0_0_outputs,10,3.6960685,6.570507,8.798344,4.9543624,3.10177,0.14333236,-2.1088858,-3.8184412,-5.0080876,-5.9475656,-7.645033,-8.246838,-7.733882
attn_0_0_outputs,11,1.9229354,2.6035347,4.2163677,7.23642,3.859559,1.3600146,-0.83819205,-3.1126235,-3.8658457,-5.132624,-7.113547,-7.4989414,-6.322637
attn_0_0_outputs,12,-0.42429042,0.92772657,0.82222736,2.7451751,5.6407466,2.9502783,0.99976015,-1.1804421,-1.9029633,-2.9361026,-5.7267127,-6.461275,-5.89745
attn_0_0_outputs,2,-3.6205385,-1.6819347,-1.175514,0.29646787,2.0661235,5.565353,2.0963633,-0.18201281,-1.3336935,-2.0370119,-4.460345,-4.728138,-4.306189
attn_0_0_outputs,3,-5.2324376,-3.5858371,-3.7707183,-1.7944919,-0.17052591,1.6600193,5.0958295,1.6396341,0.36722606,-0.7455443,-2.967571,-3.9512818,-4.3790326
attn_0_0_outputs,4,-5.8597684,-5.019133,-4.6127143,-3.2044115,-2.0616202,0.009972135,1.7714343,5.0294886,2.4209595,0.16683555,-2.0042212,-3.1901748,-3.4372852
attn_0_0_outputs,5,-6.77535,-5.8331385,-5.8369513,-4.80746,-3.0282667,-1.5998427,0.47706303,1.6639156,5.4846716,2.6314197,0.82286376,-0.7524717,-0.8259819
attn_0_0_outputs,6,-7.8929563,-8.350834,-7.9531903,-7.210662,-5.3926125,-4.010297,-1.1199528,0.78961927,3.0264847,6.2765584,3.3122847,2.114708,1.2020342
attn_0_0_outputs,7,-9.821849,-8.635838,-8.302101,-6.408287,-5.204241,-3.821294,-1.8529918,-0.24797848,2.8020926,4.322006,7.7598624,4.4853,3.0948665
attn_0_0_outputs,8,-9.658324,-9.290912,-8.694261,-8.298834,-7.031376,-5.850673,-3.3965414,-1.3813558,0.91204387,2.9936626,5.807861,11.062277,9.909688
attn_0_0_outputs,9,-11.104299,-9.7169285,-9.407344,-8.927872,-7.6472797,-6.58266,-4.4627657,-3.054007,-0.81397146,1.0357864,2.7125528,6.992624,14.331428
attn_0_0_outputs,</s>,-2.7739341,-2.3454618,-1.6873767,-2.2102237,-1.770998,-0.8241576,0.19016689,1.8966163,2.6724932,3.409102,4.3783813,1.95186,-1.9769539
attn_0_0_outputs,<pad>,-0.38174158,-0.37588322,-0.5240097,-0.4663838,-0.1695624,-0.5729105,-0.25960788,0.88659054,0.48532277,0.03671742,0.64684194,0.8569086,0.23588255
attn_0_0_outputs,<s>,0.14829561,0.35158497,-0.14899881,-1.1407644,-0.87238747,-1.1372331,-0.53803027,0.64689136,0.94323087,-0.38030237,1.637438,-1.7702652,0.8538298
attn_0_1_outputs,0,10.217319,4.280942,1.4541975,1.5528655,-0.3018403,0.19608924,-1.6015466,-2.5627348,-2.9142191,-3.9159865,-5.0617986,-5.558962,-6.3787794
attn_0_1_outputs,1,5.808206,8.488288,3.7254963,2.8661306,0.77105427,-0.7362111,-2.0731504,-3.148987,-4.5271535,-4.2805843,-5.701406,-6.583877,-6.863411
attn_0_1_outputs,10,3.801265,4.763869,7.720443,3.2362993,1.8444515,0.33862805,-0.91830945,-1.8809103,-3.3110237,-4.3878913,-5.77713,-6.5555267,-8.659548
attn_0_1_outputs,11,1.75112,2.2159994,4.077537,6.7146144,3.605883,1.1477897,-0.6295895,-2.8892643,-3.513697,-4.2404337,-6.20837,-6.685875,-7.185021
attn_0_1_outputs,12,-1.6231625,-1.3785722,0.7800159,1.9587555,4.509808,2.3478918,1.178867,0.054450568,-0.8084883,-1.4269992,-3.4394872,-4.383864,-6.846831
attn_0_1_outputs,2,-1.5992662,-2.3209243,0.72384965,1.6225495,1.8464751,5.2254105,2.2861888,0.918547,-0.787086,-2.633665,-4.205884,-5.3585715,-7.0748577
attn_0_1_outputs,3,-1.3994199,-1.1948172,-0.7377468,-0.56268936,0.71766645,1.1227056,4.5072637,0.8996513,-0.33769485,-1.6887792,-3.1382442,-4.6039267,-4.6943917
attn_0_1_outputs,4,-2.8518457,-2.8595834,-2.2097025,-2.8861609,-1.2648768,0.25717676,1.5998777,5.010745,0.8373391,0.25793618,-2.263543,-3.2676656,-5.289807
attn_0_1_outputs,5,-3.8905437,-3.6485898,-3.3375788,-1.5792319,-1.4169321,-1.1662683,0.83112144,0.98588544,4.307862,2.1664956,-0.9221046,-1.5923413,-3.8818526
attn_0_1_outputs,6,-4.249742,-4.1840734,-3.5931597,-4.2762485,-2.4977784,-1.759451,-1.3381569,0.48580873,2.3876104,5.391895,1.8868594,0.38335904,-2.1698015
attn_0_1_outputs,7,-4.3183627,-5.0360975,-3.9053075,-3.8854065,-2.3911374,-2.6780677,-1.1784247,0.8983855,1.021264,2.2576127,5.8734784,2.729657,-0.40722978
attn_0_1_outputs,8,-4.91715,-5.090766,-4.9394474,-5.154258,-3.2678711,-2.7538788,-1.8665112,-0.6149312,0.9715953,2.6102042,3.3596385,7.827954,4.316385
attn_0_1_outputs,9,-4.7895613,-5.6979713,-5.1487594,-5.400628,-4.3296323,-4.7023296,-3.1003888,-1.4940444,0.16897629,1.0488782,2.6291242,4.2352276,11.016547
attn_0_1_outputs,</s>,-12.355852,-7.4701705,-7.0587554,-4.5628924,-3.938449,-2.8447978,-2.2865174,-1.8891776,0.35123017,1.6517793,3.6156774,6.5641446,12.003561
attn_0_1_outputs,<pad>,-0.25074613,0.16328163,-0.72075,-0.5627302,-0.33322614,-0.22381194,0.08524255,0.28069237,0.14319585,-0.10243423,0.7372911,0.9496222,1.3099927
attn_0_1_outputs,<s>,-0.97814465,-0.42739347,-0.26681098,0.2103437,-0.0018867665,-0.1195224,0.27300966,-0.44966984,0.11511917,0.052641165,-0.14613949,0.21101145,0.8491142
attn_0_2_outputs,0,8.654567,4.8534794,4.2881465,1.2162368,0.8113372,-1.0253652,-0.69256556,-2.072576,-3.3650508,-3.7153502,-5.1994615,-6.2857537,-6.366124
attn_0_2_outputs,1,7.148722,7.277181,5.9208775,3.1295252,0.9483792,-0.2640809,-1.6999625,-3.918105,-4.4846573,-6.083767,-6.934745,-8.1234865,-8.157508
attn_0_2_outputs,10,4.433027,4.72054,6.2203784,5.0559087,2.3147662,0.7335402,-0.85959566,-2.6190777,-3.9290993,-4.3669963,-5.884604,-7.115807,-7.6661053
attn_0_2_outputs,11,2.1599524,2.7885597,3.8471372,5.7304873,2.6613252,1.1419296,-0.16451451,-1.2013752,-3.047139,-4.3232822,-5.9369845,-6.807056,-6.7669306
attn_0_2_outputs,12,-1.3665168,-1.4346324,0.64160824,2.2040584,4.3336544,2.841752,1.5368905,-0.11257832,-1.2315867,-2.7842684,-3.9307709,-4.8751326,-5.220119
attn_0_2_outputs,2,-0.677719,-0.8419815,-1.1830816,-0.06704044,2.3783119,4.15361,2.4470332,0.39505357,-1.0182605,-1.8015167,-3.4962072,-4.1279078,-4.660854
attn_0_2_outputs,3,-1.4405388,-1.7570708,-1.6454543,-0.27554047,0.4341319,2.1693227,3.3546424,1.2465153,-0.69626355,-1.7254442,-3.1096628,-3.914849,-4.062417
attn_0_2_outputs,4,-2.3865614,-2.6576962,-2.114263,-0.7290693,-0.15233542,-0.028685298,1.2671108,2.9050825,1.7515209,-0.1348403,-1.4987917,-3.468611,-2.978667
attn_0_2_outputs,5,-3.2736523,-3.511869,-3.0848355,-3.7693546,-2.0565064,-1.0719316,-0.64113057,2.2607422,3.8089013,1.7121074,1.1704282,-1.0193684,-1.4462358
attn_0_2_outputs,6,-3.9796853,-3.6938124,-3.9117036,-2.4584296,-2.7562237,-2.0713308,-0.17179647,1.4558004,2.7136865,3.9731429,1.98127,0.19840913,0.31088573
attn_0_2_outputs,7,-4.0824695,-4.6344867,-3.8640606,-3.8437853,-3.4097428,-2.3629217,-1.4738755,-0.14405203,1.8337864,3.4856358,4.696025,2.5125554,2.9124677
attn_0_2_outputs,8,-5.040163,-5.35401,-4.59376,-3.9777224,-4.11296,-3.6769772,-2.2625806,-0.2784144,0.9963106,2.431515,4.7119975,6.27152,5.3156805
attn_0_2_outputs,9,-5.713023,-6.129481,-5.295304,-5.106355,-4.424249,-3.079094,-2.640996,-1.3769958,-0.16107965,2.1030946,2.9496062,5.4200215,7.8428774
attn_0_2_outputs,</s>,-10.825789,-6.379857,-6.6437,-5.389249,-3.778652,-2.8039958,-1.5208745,-0.21706708,1.1586103,3.2089515,4.225112,6.5792627,8.998384
attn_0_2_outputs,<pad>,-0.39937896,-0.30922243,-0.63554835,-0.29444897,-0.10357076,0.2878807,0.012376886,-0.027160587,0.22778265,0.33972728,0.18486305,0.88821423,-0.12796144
attn_0_2_outputs,<s>,-0.46316838,-0.4246373,-0.44453773,-0.22624019,-0.34763262,-0.45706755,-0.03424367,-0.08887254,0.054142088,0.057272818,0.01156342,0.254576,0.6182419
attn_0_3_outputs,0,3.8200045,5.880949,2.9505494,-0.53257954,0.58969957,-1.7441285,-2.2528527,-2.4928744,-4.639151,-3.315291,-2.2559993,-3.5917487,-3.566395
attn_0_3_outputs,1,-1.1490793,2.100478,3.03321,2.6131482,2.41838,1.3607726,-0.27683476,-1.3411732,-4.0009913,-2.5433228,-3.0214987,-2.163272,-6.000745
attn_0_3_outputs,10,0.5838094,0.268277,0.6114849,0.67209274,0.797423,0.41080347,0.467205,0.12974207,-0.09294061,-0.23858295,-0.5224126,-0.89806265,-1.388367
attn_0_3_outputs,11,2.9009967,2.0710177,2.5053957,3.8115442,-4.3323717,-2.4410892,-0.98148197,-0.8696111,-1.48551,-1.0201954,-1.1271362,-2.0039537,-1.9386853
attn_0_3_outputs,12,0.4192146,-0.05384175,0.037544053,0.6095967,0.41899914,0.6497577,0.10746503,0.4143653,-0.14816299,0.46409932,0.13801269,-0.33714816,-0.6526623
attn_0_3_outputs,2,-0.1013829,-0.20043366,-0.16415,0.019220749,0.037455034,0.48539257,0.40231878,0.60398376,-0.116480306,0.35178754,-0.05520415,-0.34468946,-0.5472551
attn_0_3_outputs,3,-0.08269503,-0.39301032,-0.3697382,-0.3349656,-0.049425714,0.10110547,0.35716355,0.37659398,0.0479838,0.21933648,0.039959844,-0.16812597,-0.50030684
attn_0_3_outputs,4,-0.5447949,-0.5857669,-0.6525382,-0.07021734,-0.1602742,0.017804667,0.13955851,0.2997743,0.04097684,0.27671838,0.32513586,-0.21600696,-0.34877384
attn_0_3_outputs,5,-3.4551005,-7.219894,-5.9007583,-4.966023,-2.7646284,-1.5770901,-0.76683044,-0.3156542,4.491521,1.9616574,1.6437422,2.0198328,-1.3627114
attn_0_3_outputs,6,-1.8103845,-1.4885665,-1.0237614,-0.4060747,-0.046523746,-0.26003674,0.10838725,0.3399839,0.20430914,0.81380194,0.58557063,0.4412838,0.16857184
attn_0_3_outputs,7,-1.5230451,-1.5499185,-1.1810756,-0.6525925,-0.7059839,-0.34043318,-0.041567806,0.035949275,-0.052775253,0.3933773,0.78500825,0.72232443,0.22152184
attn_0_3_outputs,8,-2.7502081,-2.8977494,-2.267645,-1.4044116,-0.7003048,-0.21360062,-0.026956368,-0.20126744,0.048509385,1.0191365,1.2675933,1.2993871,1.5236421
attn_0_3_outputs,9,-3.4859028,-3.5357862,-2.8621848,-1.9001356,-1.5184908,-0.94129467,-0.74678755,-1.0381354,-1.3076367,-0.6637363,-0.5118139,-1.3404454,5.541173
attn_0_3_outputs,</s>,-0.6014035,-0.8913184,-0.51096165,-0.29572728,-0.11588562,0.044965,0.053867318,0.07244565,0.30451408,0.4573457,0.64639604,0.21362525,0.17112352
attn_0_3_outputs,<pad>,-0.97150886,-0.6498376,-0.8177262,-0.16519251,-0.20187855,0.6022822,-0.24545553,0.36797056,0.008383745,-0.041784503,0.51646656,1.029451,0.64614576
attn_0_3_outputs,<s>,-1.5298051,-1.8359288,-1.1151068,-0.24731095,0.8782528,0.82843405,0.90122974,0.71664107,-1.272204,0.7786931,0.97688663,1.4815738,-1.8579639
attn_0_4_outputs,0,8.765593,6.3441725,3.3128934,2.2365649,-0.0722178,-1.2889259,-2.1120234,-3.217305,-4.034941,-5.0642066,-6.0850134,-6.7289553,-5.792539
attn_0_4_outputs,1,5.0148406,6.96938,4.6093044,2.948354,1.9808773,0.54224926,-0.7503593,-1.7005155,-3.3618846,-4.195643,-5.7431827,-6.345129,-6.073068
attn_0_4_outputs,10,2.5685122,3.9859827,5.8459635,3.8122125,2.028813,0.9843227,-0.40193102,-2.2203908,-2.9459147,-3.7846909,-4.995044,-6.683844,-5.919269
attn_0_4_outputs,11,0.6832785,2.6154401,3.3518019,5.7210917,2.4894638,1.2550061,-0.37046036,-1.8101127,-2.5994842,-3.073937,-4.974467,-6.628578,-5.3069
attn_0_4_outputs,12,0.8087674,1.0615511,2.102875,2.8696659,4.1965756,2.4016223,0.9167064,-0.8209991,-1.9362133,-3.0689406,-4.038947,-5.4776206,-4.5825663
attn_0_4_outputs,2,-1.3285627,-0.46985912,0.12855783,0.27798793,1.7558427,4.184902,1.4038445,-0.1939596,-1.0565132,-2.0507274,-2.914462,-4.781684,-4.645368
attn_0_4_outputs,3,-1.737584,-1.3252997,-0.7101126,-0.9358492,-0.6771271,1.1238568,3.633523,1.1104467,0.6583678,-0.96697104,-1.8329335,-3.7313948,-3.7564206
attn_0_4_outputs,4,-4.938925,-4.039485,-3.7202404,-2.4239478,-1.2156935,-0.3931582,1.4148864,4.3449035,1.4282904,0.7695325,-0.90250725,-2.3136642,-2.2069747
attn_0_4_outputs,5,-5.366435,-4.876925,-4.327698,-3.6379955,-2.9000695,-1.8913705,0.16147359,1.2148982,4.601959,2.52629,0.8952162,-0.48875612,-1.1817309
attn_0_4_outputs,6,-6.355285,-6.015283,-5.306534,-4.1327143,-3.4199426,-2.434542,-1.0260339,-0.13786139,1.9084927,4.895624,2.7317522,0.804415,1.8677402
attn_0_4_outputs,7,-7.3739414,-6.5672116,-5.744402,-5.6072016,-4.616997,-3.5233831,-1.7496825,-0.51805437,1.2839264,3.2326617,6.939828,3.9811478,2.9196715
attn_0_4_outputs,8,-8.005997,-6.683481,-6.6103473,-5.51305,-4.7363944,-4.2340565,-2.7413716,-1.626391,-0.27508712,1.9525715,4.063371,7.9157534,7.063188
attn_0_4_outputs,9,-7.639422,-8.047771,-7.325284,-6.4271092,-5.505944,-4.8120503,-3.3974338,-2.1459985,-0.9579269,0.7950573,2.6292872,4.7715955,10.949452
attn_0_4_outputs,</s>,-1.0344373,-1.0165064,-1.3325225,-0.9206534,-1.0782619,-0.050668396,-0.43997902,0.1396201,0.011375891,2.0680704,1.9945649,2.0456161,0.05151594
attn_0_4_outputs,<pad>,-0.38055214,-0.42926562,-0.39840558,-0.52738357,-0.4263569,-0.10283688,0.40022716,-0.073320255,0.39696574,0.22114992,0.38695052,0.30716282,0.34229308
attn_0_4_outputs,<s>,-1.2776185,-0.5186861,-0.33520687,0.046654087,-0.10906055,-0.08288895,0.71620125,0.23306154,0.3437421,0.2650583,0.2464313,-0.35784763,0.4580608
attn_0_5_outputs,0,8.572618,5.464125,4.0537677,2.310592,0.44533557,-0.44318098,-2.1690757,-3.2274506,-3.7633939,-5.114432,-5.552246,-6.0824976,-6.413912
attn_0_5_outputs,1,4.3773685,5.7911835,4.185844,2.0729687,1.2959757,0.39842087,-0.4981361,-1.7207376,-3.0634584,-3.5241766,-4.852982,-5.4441056,-6.223903
attn_0_5_outputs,10,2.5864937,3.7265773,5.4966617,3.1175554,1.472768,0.27204758,-0.70798165,-1.7845398,-2.7045114,-3.7823923,-5.133922,-5.473646,-5.4613023
attn_0_5_outputs,11,1.418982,1.9980526,3.008597,4.623961,2.756399,0.49756804,-0.66975427,-2.1807156,-2.4001188,-3.1947753,-4.7841964,-5.2890816,-4.6286383
attn_0_5_outputs,12,0.23990366,1.0321927,1.7049077,2.3251686,4.027143,2.2331161,0.5302401,-1.0116136,-1.8766587,-2.5864038,-4.6614385,-5.444827,-5.29481
attn_0_5_outputs,2,-0.6409993,0.24686095,0.9844079,0.501351,1.7639222,3.9988165,1.2621754,-0.08599447,-1.327519,-2.576731,-3.8560605,-4.223233,-4.4569883
attn_0_5_outputs,3,-2.5965784,-0.9511581,0.012404364,0.16970028,1.295036,1.6570764,3.585725,0.6048445,0.117849834,-1.3159896,-2.7859075,-3.6659436,-4.784883
attn_0_5_outputs,4,-3.3718069,-2.6768844,-2.4538639,-1.1334318,-0.6646158,0.433992,1.2255188,3.818256,0.9670803,-0.12293282,-1.683063,-2.5783863,-3.420743
attn_0_5_outputs,5,-4.2033734,-2.9761581,-2.5158744,-2.867444,-1.6684355,-0.8553359,0.43260568,0.6596465,4.466385,2.286845,-0.70452785,-1.5668098,-2.4423368
attn_0_5_outputs,6,-4.5854664,-3.792847,-3.193368,-2.3369799,-2.2497404,-1.4526485,-0.41244063,0.07535609,1.898792,4.1784205,1.2985396,0.21941376,-0.7079732
attn_0_5_outputs,7,-5.519423,-4.4499817,-3.4110682,-3.9637456,-2.6424515,-2.3908577,-1.0397948,0.17968334,0.91416246,2.693292,5.926907,3.4203172,0.71039087
attn_0_5_outputs,8,-5.0142612,-4.42337,-3.5934057,-2.6670446,-2.213696,-2.61526,-1.4284586,-0.90889204,-0.020596702,1.7948592,2.4267092,5.83584,3.6030345
attn_0_5_outputs,9,-6.8660073,-5.4772897,-4.6696115,-3.8411624,-3.2168458,-2.756555,-1.9913015,-0.9615859,-0.15286884,1.2155609,1.6637067,3.2637494,9.710723
attn_0_5_outputs,</s>,-1.5087917,-1.5504427,-1.595221,-1.856181,-0.8643112,-0.75353765,-0.71566206,-0.35885653,0.41853526,0.7782152,1.5985813,2.4449754,3.937039
attn_0_5_outputs,<pad>,-0.5642694,-0.25997356,-0.8502742,-0.8806232,-0.3289614,0.22872062,-0.34560344,0.18610086,-0.08151861,-0.046494905,0.64042634,0.9795051,0.13617094
attn_0_5_outputs,<s>,-5.0300083,-3.9142191,-4.9109807,-4.112565,-3.374294,-2.3616796,-1.2405541,0.74321187,2.2658517,3.838274,5.379691,4.815817,5.676097
attn_0_6_outputs,0,4.2670097,2.9293883,0.8393898,0.77356875,0.70864177,0.4104339,0.14609055,-0.37485462,-1.2400547,-1.7659572,-2.8380947,-4.259038,-3.9172313
attn_0_6_outputs,1,5.014805,4.7492824,3.3037395,2.3579905,2.2578263,0.47507393,-0.48374838,-0.99543107,-2.6496778,-3.7585192,-5.0400214,-5.5257697,-6.213564
attn_0_6_outputs,10,2.0385149,3.2737205,4.123322,3.0347452,2.1334674,0.926644,-0.22308995,-1.5402178,-2.1663816,-2.8967896,-3.8084314,-4.3791537,-4.833388
attn_0_6_outputs,11,1.3694977,2.3866131,3.2688901,2.5723963,2.3073075,1.3429463,0.1243443,-0.79952544,-2.2065454,-2.4714975,-2.9918172,-4.15161,-4.0100837
attn_0_6_outputs,12,2.0395,1.946521,2.6054385,2.6832068,2.2831504,1.1611555,0.017193006,-0.83866936,-1.5063065,-2.2687018,-2.9223337,-4.257402,-3.413798
attn_0_6_outputs,2,0.63968766,0.8790858,2.187626,1.8201967,2.2409017,1.5018839,0.7126451,-0.32353318,-0.61493,-1.2356441,-2.1047716,-3.8300922,-3.7220378
attn_0_6_outputs,3,-0.51644415,-0.5062598,0.42147934,0.6034899,1.0895675,0.7987595,1.0862222,0.9315088,0.30393103,-0.44445395,-1.190508,-1.8486285,-2.4046195
attn_0_6_outputs,4,-1.5187894,-0.17664568,1.3884343,0.16659777,0.16493294,0.14700064,0.92490757,0.7070233,0.4077667,-0.3370922,-1.3551272,-1.7891709,-0.929617
attn_0_6_outputs,5,1.0137843,-1.6612325,-0.07957401,-0.15205844,0.22565663,0.48780727,0.9817116,0.6953258,0.58863795,0.21331342,0.05693598,-0.94510335,-1.4581555
attn_0_6_outputs,6,-2.7973294,-2.0482528,-0.49099562,-0.6021899,0.04165432,0.064504854,0.6880206,0.8241822,0.7467036,0.9937639,0.37647924,-1.0093827,-0.6015215
attn_0_6_outputs,7,-2.8030632,-3.0991824,-2.1002738,0.10288873,-0.29811546,-0.1821212,0.7316839,0.18467906,0.81084013,0.8555417,0.58090585,0.6015833,0.1353637
attn_0_6_outputs,8,-2.6939738,-2.550882,-1.3841031,-0.5993574,-0.6359744,-0.15487558,0.4923536,0.75176907,1.141241,1.1767426,1.1565634,0.8510498,0.2561121
attn_0_6_outputs,9,-3.0251496,-0.7104701,-1.631225,-2.095329,-0.97856724,-0.88547564,0.22301316,0.10613264,0.5091337,0.76268524,1.0346761,1.3196712,1.4067051
attn_0_6_outputs,</s>,-5.900053,-1.3075881,-2.422692,-2.2625701,-1.813967,-1.3986459,-0.92367244,-0.515125,0.75941086,1.5972615,1.8599201,3.6341732,4.6459846
attn_0_6_outputs,<pad>,-0.3831393,-0.85363555,-0.7358936,-0.19635874,-0.48728123,-0.115043685,-0.4363325,-0.3140242,0.18399222,-0.21166489,1.425885,0.43128186,0.7500537
attn_0_6_outputs,<s>,-8.439013,-14.006219,-11.467779,-11.418517,-8.809622,-5.8202367,-2.4347692,2.485295,4.6155014,7.0341654,8.444733,11.357262,12.694105
attn_0_7_outputs,0,5.5559497,0.51769185,0.8135184,0.01094239,-0.6547103,-1.04881,-1.157102,-1.1329474,-1.1887019,-0.9954651,-2.5077248,-1.6312069,-1.3183141
attn_0_7_outputs,1,0.179312,2.5063567,1.1134545,0.3021302,0.17081271,-0.4069921,-0.38784188,-0.44689277,-0.6873948,-0.41523752,-0.08076624,-1.7518328,-1.8479337
attn_0_7_outputs,10,0.73834294,0.95617,1.3727312,0.6446515,0.78600675,0.16125932,0.2735606,0.15301377,-0.13592254,-0.3699175,-0.83611107,-1.4122001,-1.2371848
attn_0_7_outputs,11,-0.498386,-0.046206925,0.23975086,0.49743432,0.40832335,0.34015217,0.57281023,0.6441717,0.35361716,0.38500795,0.027759299,-0.8724257,-0.92083895
attn_0_7_outputs,12,-0.6302621,-1.2007735,-0.5020894,0.30906248,0.7520434,0.67449975,0.59132713,0.41205606,0.28330758,0.5700014,-0.32275078,-0.19724984,-0.5056699
attn_0_7_outputs,2,0.05116153,0.84647167,0.33703378,0.3472861,0.41100326,0.61320454,0.61085117,0.16087788,0.15035143,0.036820743,-0.68422776,-1.0636452,-1.1317863
attn_0_7_outputs,3,0.0042101494,0.26170534,0.19513978,0.19034708,-0.08078813,0.22128196,0.87595725,0.5129429,0.33836842,0.26943922,-0.7782259,-0.5994748,-0.5890362
attn_0_7_outputs,4,-2.153672,-0.7093862,-0.98721004,-0.6183617,-0.04905774,0.39606377,0.48557895,0.77409947,0.8586186,0.79184693,0.37078398,-0.06455122,-0.29191753
attn_0_7_outputs,5,-0.65410566,0.14902847,-0.35747096,0.026046582,-0.060614385,-0.14745346,0.115260035,0.15797363,0.7262846,0.40806106,-0.58337516,-0.15081726,-0.20957737
attn_0_7_outputs,6,0.046908278,0.052138947,0.21587554,0.4011109,0.50231904,0.35820183,0.36740515,0.122572795,0.33117577,-0.12203763,-1.2424088,-0.68318176,-0.60878235
